t_h,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,xmv_12,operator_phase
4.361,0.248184,3663.093351,4517.857135,9.366565,26.985306,42.626237,2697.210049,71.659368,120.432666,0.327016,80.332928,48.544452,2625.500412,25.612259,49.404527,3093.405318,22.703232,65.937887,229.158501,341.430767,94.609282,77.296593,31.904151,9.264606,25.696275,6.80792,18.446488,1.746613,32.968322,14.372946,23.900133,1.220842,18.116785,2.323004,4.901816,2.358461,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.281005,36.644452,45.904527,47.445735,41.105813,18.113491,50.0,
4.374,0.249079,3661.729845,4491.37416,9.414746,26.918487,42.145671,2696.523587,71.407929,120.43327,0.329309,80.315106,48.908849,2625.943522,24.760113,50.454488,3093.149783,22.765966,65.93524,229.715236,341.271242,94.609743,77.285573,31.904151,9.264606,25.696275,6.80792,18.446488,1.746613,32.968322,14.372946,23.900133,1.220842,18.116785,2.323004,4.901816,2.358461,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.212359,37.008849,46.954488,47.445735,41.105813,18.113491,50.0,
4.388,0.252273,3678.286775,4496.982601,9.286277,26.538183,42.187338,2696.935739,72.671931,120.427029,0.329591,80.317597,51.423207,2625.539345,25.178088,50.432556,3093.527063,22.294212,65.924509,229.203628,341.328058,94.592138,77.300272,31.904151,9.264606,25.696275,6.80792,18.446488,1.746613,32.968322,14.372946,23.900133,1.220842,18.116785,2.323004,4.901816,2.358461,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.253574,39.523207,46.932556,47.445735,41.105813,18.113491,50.0,
4.402,0.250805,3648.433682,4506.193183,9.352466,26.594497,41.826881,2696.426754,71.560866,120.434408,0.328658,80.310639,51.430675,2625.527479,24.862056,50.010295,3093.057567,23.359692,65.933367,227.460631,341.328221,94.608178,77.307191,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.202675,39.530675,46.510295,47.445735,41.105813,18.113491,50.0,
4.416,0.249821,3687.249409,4491.221175,9.335135,27.170026,42.146275,2696.70514,70.380798,120.443395,0.330267,80.331824,49.485449,2625.879753,24.87985,50.989641,3093.140647,22.820028,65.93089,229.221993,341.619197,94.589047,77.305442,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.230514,37.585449,47.489641,47.445735,41.105813,18.113491,50.0,
4.43,0.249168,3666.633496,4473.391746,9.407404,26.842435,42.231661,2696.049423,71.690264,120.438755,0.331531,80.323317,49.771045,2625.226568,25.140003,49.266962,3093.84459,23.525761,65.929317,231.720539,341.22763,94.602054,77.300051,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.164942,37.871045,45.766962,47.445735,41.105813,18.113491,50.0,
4.444,0.250947,3672.085942,4469.204894,9.256772,27.357809,42.030722,2696.251684,72.364355,120.438117,0.333015,80.315708,50.950161,2625.380782,25.494524,50.773177,3093.711843,22.506,65.941108,230.035429,341.091657,94.604701,77.298517,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.185168,39.050161,47.273177,47.445735,41.105813,18.113491,50.0,
4.458,0.250491,3684.463533,4494.949354,9.383099,26.694182,42.345179,2696.779574,72.140586,120.422713,0.330631,80.307511,50.456085,2625.70138,25.44801,48.335665,3093.203393,23.193943,65.918776,228.198112,341.375854,94.605097,77.276832,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.237957,38.556085,44.835665,47.445735,41.105813,18.113491,50.0,
4.472,0.24924,3697.500254,4537.831243,9.43111,26.365115,42.324459,2696.692634,71.231232,120.440856,0.329813,80.328037,48.70333,2625.792724,24.854471,48.406257,3093.503801,23.072679,65.931389,226.582931,341.340377,94.591392,77.295835,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.229263,36.80333,44.906257,47.445735,41.105813,18.113491,50.0,
4.486,0.250474,3660.351427,4505.968992,9.291279,27.05226,42.573137,2697.109114,71.474275,120.420631,0.329146,80.305999,49.29938,2625.950991,25.342351,49.215558,3092.78244,23.059503,65.939877,228.23973,341.592859,94.591525,77.300082,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.270911,37.39938,45.715558,47.445735,41.105813,18.113491,50.0,
4.5,0.251072,3660.63936,4528.493886,9.489756,26.924729,42.256369,2697.058829,71.831831,120.446708,0.32757,80.322037,49.460731,2625.527521,24.675485,51.114273,3093.045555,23.294054,65.932794,229.099148,341.223894,94.602211,77.293937,31.758586,9.323473,26.012308,6.889799,18.87125,1.714586,33.098441,14.25307,24.124853,1.313897,18.459395,2.355174,4.943928,2.235005,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.265883,37.560731,47.614273,47.445735,41.105813,18.113491,50.0,
4.514,0.24914,3678.327798,4503.452467,9.367352,26.710303,42.397842,2697.087597,72.749926,120.425205,0.329054,80.30385,51.055077,2625.865365,25.970839,50.311812,3093.66613,22.945896,65.910981,229.266156,341.193752,94.623388,77.290386,32.222997,9.208939,26.12689,6.871587,18.636824,1.71292,32.264524,14.212274,23.642589,1.113597,18.155653,2.354359,4.948005,2.396703,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.26876,39.155077,46.811812,47.445735,41.105813,18.113491,50.0,
4.528,0.252273,3666.714082,4493.918692,9.253884,26.935729,42.311838,2696.85432,72.175186,120.438651,0.331404,80.323475,49.94966,2625.413793,24.786798,48.997861,3092.809653,22.63255,65.905985,227.896481,341.217104,94.606455,77.294761,32.222997,9.208939,26.12689,6.871587,18.636824,1.71292,32.264524,14.212274,23.642589,1.113597,18.155653,2.354359,4.948005,2.396703,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.245432,38.04966,45.497861,47.445735,41.105813,18.113491,50.0,
4.542,0.25184,3663.31503,4528.629812,9.281978,27.326044,42.089,2696.351409,71.817197,120.445405,0.327756,80.3037,50.448245,2625.753592,24.536986,49.01291,3093.645603,23.278246,65.922361,228.963558,341.503993,94.572586,77.306358,32.222997,9.208939,26.12689,6.871587,18.636824,1.71292,32.264524,14.212274,23.642589,1.113597,18.155653,2.354359,4.948005,2.396703,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.195141,38.548245,45.51291,47.445735,41.105813,18.113491,50.0,
4.556,0.250843,3638.101201,4519.937788,9.351423,27.004567,42.374152,2697.020312,71.879388,120.441577,0.331394,80.33684,48.981291,2625.694847,25.450803,49.747998,3092.989273,22.996832,65.931747,228.579969,341.605972,94.601366,77.290419,32.222997,9.208939,26.12689,6.871587,18.636824,1.71292,32.264524,14.212274,23.642589,1.113597,18.155653,2.354359,4.948005,2.396703,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.262031,37.081291,46.247998,47.445735,41.105813,18.113491,50.0,
4.57,0.250334,3647.4987,4504.392248,9.306074,26.88666,42.129184,2696.84996,72.0749,120.423105,0.328656,80.337024,50.385398,2625.946135,25.611198,50.768682,3093.275305,23.3851,65.920493,229.291536,341.311046,94.602343,77.291834,32.222997,9.208939,26.12689,6.871587,18.636824,1.71292,32.264524,14.212274,23.642589,1.113597,18.155653,2.354359,4.948005,2.396703,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.244996,38.485398,47.268682,47.445735,41.105813,18.113491,50.0,
4.584,0.250598,3645.433247,4507.418369,9.27926,27.012634,41.99363,2697.126416,71.819798,120.45821,0.32943,80.317092,48.653159,2625.70688,25.226549,51.472422,3092.944203,23.47791,65.930299,229.041517,341.08212,94.597801,77.292871,32.222997,9.208939,26.12689,6.871587,18.636824,1.71292,32.264524,14.212274,23.642589,1.113597,18.155653,2.354359,4.948005,2.396703,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.272642,36.753159,47.972422,47.445735,41.105813,18.113491,50.0,
4.598,0.250698,3656.593502,4505.811488,9.295887,26.892517,42.204943,2696.871514,71.948429,120.436597,0.33047,80.317095,49.654044,2625.793741,25.574161,49.865322,3093.128394,23.317671,65.931353,230.626034,341.275681,94.603015,77.290988,32.222997,9.208939,26.12689,6.871587,18.636824,1.71292,32.264524,14.212274,23.642589,1.113597,18.155653,2.354359,4.948005,2.396703,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.247151,37.754044,46.365322,47.445735,41.105813,18.113491,50.0,
4.612,0.250193,3671.698665,4500.845818,9.411087,26.710154,41.977594,2697.002665,71.661945,120.430507,0.328627,80.335693,48.191678,2625.916268,24.760396,50.779471,3093.25304,22.534479,65.949855,227.784509,341.314972,94.593332,77.295448,32.52699,9.225343,26.322564,6.776745,18.485208,1.683054,32.931539,14.393303,24.000408,1.325155,18.337601,2.341414,4.838384,2.368274,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.260266,36.291678,47.279471,47.445735,41.105813,18.113491,50.0,
4.626,0.251816,3668.398715,4520.53801,9.281883,27.206141,42.259931,2696.588305,72.781039,120.431732,0.331855,80.320067,48.600275,2625.426756,25.029233,49.244891,3093.173947,23.165747,65.937476,228.299177,341.253076,94.579906,77.292953,32.52699,9.225343,26.322564,6.776745,18.485208,1.683054,32.931539,14.393303,24.000408,1.325155,18.337601,2.341414,4.838384,2.368274,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.218831,36.700275,45.744891,47.445735,41.105813,18.113491,50.0,
4.64,0.250862,3655.975719,4504.673561,9.328899,27.076428,42.030356,2696.611532,71.693345,120.422495,0.327448,80.309608,49.642877,2625.83889,25.057869,51.227829,3092.747411,22.842537,65.923504,228.386157,341.137637,94.588131,77.318514,32.52699,9.225343,26.322564,6.776745,18.485208,1.683054,32.931539,14.393303,24.000408,1.325155,18.337601,2.341414,4.838384,2.368274,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.221153,37.742877,47.727829,47.445735,41.105813,18.113491,50.0,
4.654,0.248831,3638.929675,4524.752472,9.414636,26.981896,42.38952,2696.852295,71.52429,120.425568,0.329054,80.347164,48.574138,2625.454442,25.116105,50.088392,3093.214952,22.777625,65.93002,228.33575,341.028596,94.590506,77.294633,32.52699,9.225343,26.322564,6.776745,18.485208,1.683054,32.931539,14.393303,24.000408,1.325155,18.337601,2.341414,4.838384,2.368274,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.245229,36.674138,46.588392,47.445735,41.105813,18.113491,50.0,
4.668,0.249623,3675.760585,4520.274742,9.401594,26.974848,42.549423,2696.78924,72.898907,120.423519,0.330053,80.34526,51.647127,2625.553702,24.878165,52.08521,3093.143937,22.962853,65.919346,229.586659,341.377741,94.609531,77.283808,32.52699,9.225343,26.322564,6.776745,18.485208,1.683054,32.931539,14.393303,24.000408,1.325155,18.337601,2.341414,4.838384,2.368274,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.238924,39.747127,48.58521,47.445735,41.105813,18.113491,50.0,
4.681,0.250605,3656.855002,4535.876721,9.334183,26.807667,42.483327,2697.499194,72.886828,120.441339,0.329011,80.324117,49.685536,2624.993787,24.845013,48.75727,3093.087151,23.173672,65.944406,230.084551,341.717735,94.605114,77.295291,32.52699,9.225343,26.322564,6.776745,18.485208,1.683054,32.931539,14.393303,24.000408,1.325155,18.337601,2.341414,4.838384,2.368274,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.309919,37.785536,45.25727,47.445735,41.105813,18.113491,50.0,
4.695,0.251205,3643.595779,4507.986284,9.362285,26.970437,42.379283,2696.703409,71.964338,120.432491,0.328793,80.325945,50.738233,2625.584576,24.551036,49.915656,3093.032594,22.887774,65.956401,229.411131,341.250653,94.576118,77.280986,32.52699,9.225343,26.322564,6.776745,18.485208,1.683054,32.931539,14.393303,24.000408,1.325155,18.337601,2.341414,4.838384,2.368274,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.230341,38.838233,46.415656,47.445735,41.105813,18.113491,50.0,
4.709,0.250723,3669.801757,4496.578046,9.36035,26.645329,42.131916,2696.625841,71.559648,120.423311,0.326727,80.312783,51.027641,2625.812699,25.045949,47.953415,3093.819024,23.324901,65.920797,228.527039,341.516266,94.598867,77.297331,31.999179,9.401182,25.877185,6.91381,18.316211,1.667082,32.890506,14.333252,23.948212,1.130196,18.193898,2.379557,4.850315,2.362473,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.222584,39.127641,44.453415,47.445735,41.105813,18.113491,50.0,
4.723,0.250689,3646.118324,4507.309239,9.302113,27.130115,41.969314,2697.059768,72.30019,120.444394,0.32765,80.333635,49.091515,2626.406788,24.958331,49.349728,3093.119721,23.278787,65.926621,227.888472,341.338403,94.601807,77.2965,31.999179,9.401182,25.877185,6.91381,18.316211,1.667082,32.890506,14.333252,23.948212,1.130196,18.193898,2.379557,4.850315,2.362473,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.265977,37.191515,45.849728,47.445735,41.105813,18.113491,50.0,
4.737,0.252615,3687.364888,4519.184288,9.309468,26.841082,41.925253,2697.103239,71.404883,120.425382,0.330624,80.312064,51.020449,2625.90062,24.645604,50.36804,3092.986619,22.709606,65.916804,228.501744,341.44031,94.579597,77.28918,31.999179,9.401182,25.877185,6.91381,18.316211,1.667082,32.890506,14.333252,23.948212,1.130196,18.193898,2.379557,4.850315,2.362473,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.270324,39.120449,46.86804,47.445735,41.105813,18.113491,50.0,
4.751,0.250832,3663.688733,4511.332336,9.259417,26.665196,41.944479,2697.011591,71.323368,120.430713,0.328946,80.313403,51.845044,2625.529543,25.22306,48.476858,3093.187469,22.744177,65.933955,226.687438,341.244951,94.600549,77.297264,31.999179,9.401182,25.877185,6.91381,18.316211,1.667082,32.890506,14.333252,23.948212,1.130196,18.193898,2.379557,4.850315,2.362473,0.022746,0.814116,0.102865,53.308472,42.246579,63.05263,53.979707,24.643558,61.301921,22.21,39.261159,39.945044,44.976858,47.445735,41.105813,18.113491,50.0,
4.765,0.251998,3677.63728,4521.087202,9.403119,27.120328,42.609782,2696.616645,72.072198,120.420596,0.32615,80.315326,50.343154,2625.265751,25.792284,49.389378,3093.564673,23.52581,65.934873,228.683815,341.568166,94.596695,77.293936,31.999179,9.401182,25.877185,6.91381,18.316211,1.667082,32.890506,14.333252,23.948212,1.130196,18.193898,2.379557,4.850315,2.362473,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.221665,38.443154,45.889378,47.445735,41.105813,18.113491,50.0,
4.779,0.250051,3653.806218,4472.891623,9.359962,27.483163,41.885256,2696.987233,70.988409,120.438571,0.32804,80.331549,49.713942,2625.713379,24.206072,50.492698,3093.186145,23.420736,65.918819,228.390403,341.387894,94.600929,77.310958,31.999179,9.401182,25.877185,6.91381,18.316211,1.667082,32.890506,14.333252,23.948212,1.130196,18.193898,2.379557,4.850315,2.362473,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.258723,37.813942,46.992698,47.445735,41.105813,18.113491,50.0,
4.793,0.249627,3676.15289,4504.166746,9.487264,26.824585,42.267555,2696.506952,71.45247,120.422601,0.329307,80.316667,49.877105,2625.916574,25.112487,51.228109,3093.574091,23.415161,65.945555,228.516086,341.228562,94.582224,77.278009,31.999179,9.401182,25.877185,6.91381,18.316211,1.667082,32.890506,14.333252,23.948212,1.130196,18.193898,2.379557,4.850315,2.362473,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.210695,37.977105,47.728109,47.445735,41.105813,18.113491,50.0,
4.807,0.249959,3641.081483,4508.110273,9.371537,27.024228,42.575421,2696.180753,72.315596,120.424976,0.329589,80.320465,50.317285,2626.118659,24.868365,50.424293,3092.883371,23.491907,65.943202,229.763885,341.546783,94.623147,77.291799,32.343631,9.124766,25.983295,6.755138,18.355291,1.695935,33.051998,14.294693,24.219125,1.335448,18.38864,2.299698,4.859155,2.384144,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.178075,38.417285,46.924293,47.445735,41.105813,18.113491,50.0,
4.821,0.251606,3667.244806,4505.93691,9.400262,26.446604,42.10915,2697.000981,71.797934,120.434105,0.329809,80.322044,49.065948,2626.341091,24.819599,46.832176,3092.76414,23.074085,65.92998,228.768135,341.210932,94.613339,77.288861,32.343631,9.124766,25.983295,6.755138,18.355291,1.695935,33.051998,14.294693,24.219125,1.335448,18.38864,2.299698,4.859155,2.384144,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.260098,37.165948,43.332176,47.445735,41.105813,18.113491,50.0,
4.835,0.250762,3670.398362,4531.67175,9.407258,26.770891,42.573273,2696.910168,72.40602,120.415717,0.331434,80.32086,47.703924,2625.65718,25.705801,51.658111,3093.548368,23.042221,65.92458,230.072851,341.115064,94.627155,77.297515,32.343631,9.124766,25.983295,6.755138,18.355291,1.695935,33.051998,14.294693,24.219125,1.335448,18.38864,2.299698,4.859155,2.384144,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.251017,35.803924,48.158111,47.445735,41.105813,18.113491,50.0,
4.849,0.250728,3646.042154,4513.814794,9.380025,26.989938,42.4365,2696.742695,72.515801,120.448009,0.328045,80.313601,50.0609,2626.43395,25.353158,52.41538,3093.761231,22.831599,65.919771,228.822327,341.454711,94.602093,77.30526,32.343631,9.124766,25.983295,6.755138,18.355291,1.695935,33.051998,14.294693,24.219125,1.335448,18.38864,2.299698,4.859155,2.384144,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.23427,38.1609,48.91538,47.445735,41.105813,18.113491,50.0,
4.863,0.250004,3661.676179,4534.86604,9.406064,26.628173,42.070361,2696.452266,72.002491,120.438599,0.326925,80.309359,49.812739,2625.59318,25.213949,50.101692,3093.170392,23.062474,65.927108,229.301816,341.350768,94.595655,77.289598,32.343631,9.124766,25.983295,6.755138,18.355291,1.695935,33.051998,14.294693,24.219125,1.335448,18.38864,2.299698,4.859155,2.384144,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.205227,37.912739,46.601692,47.445735,41.105813,18.113491,50.0,
4.877,0.248289,3676.800439,4479.32549,9.272874,26.633393,42.264352,2697.385737,71.740702,120.434645,0.330034,80.322831,51.781464,2625.675274,25.228789,48.309136,3093.422089,22.907108,65.930106,226.650606,341.55796,94.58534,77.308027,32.343631,9.124766,25.983295,6.755138,18.355291,1.695935,33.051998,14.294693,24.219125,1.335448,18.38864,2.299698,4.859155,2.384144,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.298574,39.881464,44.809136,47.445735,41.105813,18.113491,50.0,
4.891,0.250084,3650.914934,4517.693143,9.317956,26.96213,42.334571,2697.364101,72.604609,120.443188,0.332047,80.32053,50.748124,2625.098885,25.272932,49.785115,3092.597047,23.06463,65.924881,230.940487,341.033837,94.618648,77.298048,32.343631,9.124766,25.983295,6.755138,18.355291,1.695935,33.051998,14.294693,24.219125,1.335448,18.38864,2.299698,4.859155,2.384144,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.29641,38.848124,46.285115,47.445735,41.105813,18.113491,50.0,
4.905,0.248715,3680.652701,4503.196026,9.399906,27.097416,42.427109,2696.31247,72.55443,120.43933,0.332428,80.310335,49.297849,2625.558093,24.607865,49.422724,3092.984065,22.654219,65.913836,227.579345,341.349879,94.598195,77.29549,32.567106,9.444057,26.156808,6.924281,18.774787,1.7152,33.123843,14.209237,23.842756,1.240316,18.324617,2.37797,4.857864,2.366064,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.191247,37.397849,45.922724,47.445735,41.105813,18.113491,50.0,
4.919,0.246877,3643.888533,4510.779255,9.399339,27.096988,41.846866,2696.999642,72.340768,120.420245,0.327147,80.313445,49.317083,2625.524796,25.364326,48.94963,3093.379908,22.96997,65.915699,228.552031,341.24552,94.600362,77.294858,32.567106,9.444057,26.156808,6.924281,18.774787,1.7152,33.123843,14.209237,23.842756,1.240316,18.324617,2.37797,4.857864,2.366064,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.259964,37.417083,45.44963,47.445735,41.105813,18.113491,50.0,
4.932,0.250543,3652.15729,4525.620804,9.308212,26.905886,42.284185,2696.266066,72.577381,120.424164,0.326894,80.313357,49.30231,2625.717231,25.489578,49.584399,3093.777197,22.606054,65.933969,230.612926,341.183805,94.586784,77.297998,32.567106,9.444057,26.156808,6.924281,18.774787,1.7152,33.123843,14.209237,23.842756,1.240316,18.324617,2.37797,4.857864,2.366064,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.186607,37.40231,46.084399,47.445735,41.105813,18.113491,50.0,
4.946,0.251287,3652.860895,4486.701103,9.285942,27.130247,42.238529,2696.95431,71.881681,120.436407,0.329843,80.3164,50.781397,2625.748887,25.218407,50.997343,3093.012195,22.857512,65.927666,231.295775,341.364414,94.598906,77.281618,32.567106,9.444057,26.156808,6.924281,18.774787,1.7152,33.123843,14.209237,23.842756,1.240316,18.324617,2.37797,4.857864,2.366064,-0.001347,0.788946,0.100708,53.251534,43.934496,63.05263,53.979707,24.643558,61.301921,22.21,39.255431,38.881397,47.497343,47.445735,41.105813,18.113491,50.0,
